Romulan	TOS	RWD-3	30000	22	R-3m	O	/	Q	2.4	2292
Romulan	TOS	RWE-1	40000	12	R-2m	H	/	J	3.2	2249
Romulan	TOS	RWE-2	40000	16	R-2m	H	/	K	3.2	2280
Romulan	TOS	RWF-1	50000	16	R-3m	F	/	K	4.0	2253
Romulan	TOS	RWF-2	50000	18	R-3m	F	/	L	4.0	2254
Romulan	TOS	RWF-3	50000	20	R-4m	F	/	K	4.0	2290
Romulan	TOS	RWG-1	70000	22	R-4m	D	/	F	5.6	2270
Romulan	TOS	RWG-2	70000	36	R-5m	D	/	G	5.6	2293
Romulan	TOS	RWH-1	98000	44	R-5m	E	/	G	7.5	2308
Romulan	TOS	RWH-2	98000	48	R-6m	E	/	G	7.5	2315
Romulan	TOS	RWI-1	15500	10	R-1m	J	/	K	1.4	2309
Romulan	TNG	RWJ-1	56000	30	R-4M	F	/	H	4.9	2332
Romulan	TNG	RWJ-2	56000	34	R-4M	F	/	H	5.1	2335
Romulan	TNG	RWJ-3	56000	38	R-4M	F	/	H	6.0	2342
Romulan	TNG	RWK-1	68900	40	R-4M	G	/	I	5.6	2334
Romulan	TNG	RWK-2	68900	45	R-5M	G	/	H	5.6	2336
Romulan	TNG	RWK-3	68900	49	R-5M	G	/	H	5.6	2345
Romulan	TNG	RWL-1	47000	24	R-4M	F	/	K	4.3	2335
Romulan	TNG	RWL-2	47000	25	R-4M	F	/	K	4.3	2341
Romulan	TNG	RWL-3	47000	28	R-4M	F	/	L	4.3	2350
Romulan	TNG	RWM-1	70000	50	R-5M	N	/	O	7.6	2342
Romulan	TNG	RWM-2	70000	53	R-5M	N	/	O	7.6	2344
Romulan	TNG	RWN-1	48500	31	R-4M	H	/	J	4.6	2346
Romulan	TNG	RWN-2	55000	35	R-4M	H	/	J	4.6	2348
Romulan	TNG	RWO-1	81000	60	R-5M-1	L	/	N	8.5	2355
Romulan	TNG	RWO-2	81000	63	R-5M-1	L	/	N	8.5	2358
Romulan	TNG	RWO-3	81000	65	R-5M-1	L	/	N	8.5	2363
Romulan	TNG	RWP-1	92000	56	R-5M	J	/	M	5.2	2357
Romulan	TNG	RWP-2	92000	58	R-5M	J	/	M	8.2	2361
Romulan	TNG	RWQ-1	98000	66	R-5M-1	K	/	L	7.9	2360
Romulan	TNG	RWQ-2	98000	67	R-5M-1	K	/	L	7.9	2364
Romulan	TNG	RWQ-3	98000	69	R-6M	K	/	L	7.9	2370
Romulan	TNG	RWR-1	100000	70	R-6M	H	/	K	10.0	2362
Romulan	TNG	RWR-2	100000	74	R-6M	H	/	K	10.0	2367
Romulan	TNG	RWS-1	105000	71	R-6M	L	/	O	9.7	2365
Romulan	TNG	RWS-2	105000	80	R-6M	L	/	O	9.7	2371
Romulan	TNG	RWT-1	110000	90	R-6M	L	/	M	11.2	2374
Tellarite	TOS	TEWA-1	8000	4	TCS-1	E	/	F	1.2	2240
Tellarite	TOS	TEWA-2	8000	7	TCS-2	F	/	G	1.2	2249
Tellarite	TOS	TEWB-1	30000	10	TCS-3	K	/	F	3.6	2248
Tellarite	TOS	TEWB-2	30000	14	TCS-5	N	/	L	3.6	2259
Tellarite	TOS	TEWB-3	30000	20	TCS-6	K	/	L	3.6	2275
Tellarite	TOS	TEWC-1	40000	12	TCS-5	M	/	N	4.1	2256
Tellarite	TOS	TEWC-2	40000	17	TCS-5	M	/	O	4.1	2261
Tellarite	TOS	TEWD-1	58000	24	TCS-6	F	/	G	4.1	2267
Tellarite	TNG	TEWE-1	110000	54	M-6	F	/	G	9.3	2337
Tellarite	TNG	TEWE-2	110000	62	M-6	F	/	G	9.3	2339
Tholian	TOS	TWA-1	2400	8	TC-1	A	/	B	0.2	2238
Tholian	TOS	TWA-2	2400	10	TC-1	A	/	B	0.2	2243
Tholian	TOS	TWB-1	8000	14	TC-2	B	/	H	0.8	2241
Tholian	TOS	TWB-2	8000	18	TC-3	B	/	H	0.8	2247
Tholian	TOS	TWC-1	25000	18	TC-3	C	/	E	2.0	2249
Tholian	TOS	TWC-2	25000	22	TC-5	C	/	E	2.0	2265
Tholian	TOS	TWD-1	30000	20	TC-2	E	/	J	2.5	2250
Tholian	TOS	TWD-2	30000	22	TC-4	E	/	J	2.5	2267
Tholian	TOS	TWE-1	50000	20	TC-2	D	/	H	4.2	2248
Tholian	TOS	TWE-2	50000	25	TC-2	D	/	H	4.2	2261
Tholian	TOS	TWF-1	20000	15	TC-4	G	/	I	1.7	2252
Tholian	TOS	TWF-2	20000	22	TC-5	G	/	I	1.7	2269
Tholian	TNG	TWG-1	28900	24	TC-3	E	/	G	2.3	2333
Tholian	TNG	TWG-2	28900	26	TC-4	E	/	G	2.3	2343
Tholian	TNG	TWH-1	33500	28	TC-5	D	/	F	2.1	2341
Tholian	TNG	TWH-2	33500	32	TC-5	D	/	F	2.1	2347
Tholian	TNG	TWI-1	41500	36	TC-5	E	/	H	3.2	2346
Tholian	TNG	TWI-2	41500	37	TC-5A	E	/	H	3.2	2348
Tholian	TNG	TWJ-1	29500	25	TC-3	F	/	J	1.7	2350
Tholian	TNG	TWJ-2	29500	30	TC-4	F	/	J	1.7	2355
Tholian	TNG	TWK-1	43600	40	TC-5A	C	/	D	4.6	2354
Tholian	TNG	TWK-2	43600	43	TC-5A	C	/	D	4.6	2359
Tholian	TNG	TWL-1	61000	45	TC-5	D	/	F	5.9	2356
Tholian	TNG	TWL-2	61000	48	TC-5A	D	/	F	5.9	2358
Vulcan	TOS	VWA-1	2650	7	VMC-1	B	/	C	1.1	2235
Vulcan	TOS	VWA-2	2650	8	VMC-1	B	/	C	1.1	2241
Vulcan	TOS	VWA-3	4000	10	VMC-2	C	/	D	1.1	2244
Vulcan	TOS	VWB-1	26000	13	VMC-2	D	/	E	2.1	2241
Vulcan	TOS	VWB-2	26000	9	VMC-3	D	/	E	2.1	2247
Vulcan	TOS	VWC-1	38000	14	VMC-3	D	/	F	3.1	2244
Vulcan	TOS	VWC-2	38000	20	VMC-5	D	/	F	3.1	2245
Vulcan	TOS	VWD-1	42000	16	VMC-4	E	/	F	4.0	2245
Vulcan	TOS	VWD-2	42000	18	VMC-4	E	/	F	4.0	2251
Vulcan	TOS	VWD-3	42000	24	VMC-6	E	/	F	4.0	2252
Vulcan	TOS	VWD-4	42000	28	VMC-6	E	/	F	4.0	2257
Vulcan	TOS	VWE-1	30000	15	VMC-4	D	/	D	2.9	2247
Vulcan	TOS	VWE-2	30000	17	VMC-5	D	/	D	2.9	2253
Vulcan	TOS	VWE-3	30000	19	VMC-6	D	/	D	2.9	2260
Vulcan	TOS	VWF-1	40000	14	VMC-4	E	/	F	3.6	2250
Vulcan	TOS	VWF-2	40000	21	VMC-6	E	/	F	3.6	2256
Vulcan	TOS	VWG-1	55000	20	VMC-6	D	/	E	4.6	2252
Vulcan	TOS	VWG-2	55000	24	VMC-7	D	/	E	4.6	2259
Vulcan	TOS	VWG-3	55000	28	VMC-7	D	/	E	4.6	2263
Vulcan	TOS	VWG-4	55000	32	VMC-8	E	/	F	4.6	2278
Vulcan	TNG	VWH-1	82500	40	VMC-10	E	/	F	6.7	2332
Vulcan	TNG	VWH-2	82500	42	VMC-10	E	/	F	6.7	2333
Vulcan	TNG	VWH-3	82500	45	VMC-10	E	/	F	6.7	2334
Vulcan	TNG	VWI-1	120350	60	VMC-12	D	/	F	10.2	2340
Vulcan	TNG	VWI-2	120350	64	VMC-12	D	/	F	10.2	2343
Vulcan	TNG	VWJ-1	38500	21	VMC-6	C	/	D	3.2	2361
Vulcan	TNG	VWJ-2	38500	25	VMC-7	C	/	D	3.2	2362
Vulcan	TNG	VWK-1	115000	63	VMC-12	C	/	D	9.5	2365
Vulcan	TNG	VWK-2	115000	72	VMC-13	C	/	E	9.5	2366
Vulcan	TNG	VWK-3	115000	82	VMC-13	D	/	E	9.5	2369

