Orion	TOS	OIE-1	525	6	Mark III	V	-	X	0.1	RRR/57	46.0	2232
Orion	TOS	OIE-2	525	8	Mark IV	VII 	-	 XIV	0.1	RRR/52	72.0	2267
Orion	TOS	OIF-1	790	9	Mark V	VII 	-	 XV	0.1	RRR/55	81.0	2270
Orion	TOS	OIF-2	790	13	Mark VI	VIII 	-	 XIII	0.1	RRR/49	118.0	2272
Orion	TOS	OIG-1	220	6	Mark I	V	-	IX	0.1	RRR/63	49.0	2270
Orion	TOS	OIG-2	280	6	Mark III	VII	-	XII	0.1	RRR/58	46.0	2273
Orion	TOS	OIG-3	390	4	Mark IV	VI 	-	 VIII	0.1	RRR/61	35.0	2274
Orion	TOS	OIH-1	365	2	Mark III	V 	-	 X	0.1	RRR/72	28.0	2271
Orion	TOS	OIH-2	630	4	Mark III	V 	-	 X	0.1	RRR/69	37.0	2271
Orion	TOS	OIH-3	800	6	Mark Iia	V	-	VII	0.1	RRR/56	51.0	2272
Orion	TOS	OIH-4	950	18	Mark V	VI 	-	 VIII	0.1	RRR/33	179.0	2272
Orion	TOS	OIJ-1	900	10	Mark V	V	-	 XIV	0.1	RRR/28	87	2272
Orion	TOS	OIJ-2	900	15	Mark VI	VII 	-	 XV	0.1	RRR/20	149.0	2273
Orion	TOS	OIJ-3	900	20	Mark VII	X 	-	 XV	0.1	RRR/17	198.0	2280
Romulan	TOS	RIA-1	188	1	R1M	I	-	I	0.1	RRR/44	10	2220
Romulan	TOS	RIA-2	188	2	R1M	I	-	II	0.1	RRR/42	17	2220
Romulan	TOS	RIA-3	188	3	R1M	I	-	II	0.1	RRR/40	26	2220
Romulan	TOS	RIB-1	263	2	R1M	II	-	VII	0.1	RRR/40	20	2229
Romulan	TOS	RIB-2	263	3	R1M	III	-	IX	0.1	RRR/37	30	2229
Romulan	TOS	RIB-3	263	5	R1M	IV	-	IX	0.1	RRR/34	48	2229
Romulan	TOS	RIC-1	505	1	R1M	II	-	V	0.1	RRR/35	21	2236
Romulan	TOS	RIC-2	505	4	R1M	IV	-	VIII	0.1	RRR/32	31	2236
Romulan	TOS	RIC-3	505	5	R1M	VIII	-	X	0.1	RRR/29	50	2236
Romulan	TOS	RIC-4	505	6	R1M	X	-	XIII	0.1	RRR/23	60	2256
Romulan	TOS	RID-1	700	4	R1M	VII	-	XIII	0.1	RRR/29	34	2244
Romulan	TOS	RID-2	700	8	R2M	VIII	-	XIII	0.1	RRR/26	62	2244
Romulan	TOS	RID-3	700	12	R2M	V	-	XIII	0.1	RRR/21	117	2261
Romulan	TOS	RIE-1	788	10	R2M	V	-	XIV	0.1	RRR/22	104	2251
Romulan	TOS	RIE-2	788	15	R3M	VII	-	XVII	0.1	RRR/18	151	2251
Romulan	TOS	RIE-3	788	20	R3M	X	-	XVIII	0.1	RRR/14	178	2251
Romulan	TOS	RIF-1	900	12	R3M	XII	-	XIX	0.1	RRI/12	122	2262
Romulan	TOS	RIF-2	900	18	R3M	XII	-	XIX	0.1	RRI/10	202	2262
Romulan	TOS	RIF-3	900	28	R4M	XIII	-	XIX	0.1	RRI/4	306	2262
Romulan	TOS	RIG-1	800	20	R4M	IX		XVII	0.1	RII/3	471	2292
Romulan	TOS	RIG-2	800	30	R5M	XII		XVIII	0.1	III/2	530	2305
Romulan	TOS	RIH-1	1500	25	R4M	X		XIV	0.1	III/1	538	2310
Romulan	TOS	RIH-2	1500	35	R5M	XIII		XX	0.1	III/1	657	2315
Romulan	TNG	RII-1	2715	36	R-4M	XII		XVII	0.1	III/4	76	2332
Romulan	TNG	RII-2	2715	38	R-5M	XIII		XVIII	0.1	III/3	54	2334
Romulan	TNG	RII-3	2715	40	R-4M	XV		XIX	0.1	III/3	84	2341
Romulan	TNG	RIJ-1	3150	42	R-5M	XIV		XVIII	0.1	III/3	61	2333
Romulan	TNG	RIJ-2	3150	44	R-5M-1	XVII		XIX	0.1	III/3	80	2336
Romulan	TNG	RIJ-3	3150	47	R-5M	XVIII		XX	0.1	III/3	98	2344
Romulan	TNG	RIK-1	4100	52	R-6M	XIV		XVIII	0.1	III/2	119	2340
Romulan	TNG	RIK-2	4100	55	R-5M	XV		XIX	0.1	III/2	89	2342
Romulan	TNG	RIK-3	4100	58	R-5M	XVI		XX	0.1	III/2	104	2345
Romulan	TNG	RIL-1	3010	37	R-4M	XII		XV	0.1	III/3	51	2343
Romulan	TNG	RIL-2	3010	39	R-4M	XIII		XVII	0.1	III/3	63	2344
Romulan	TNG	RIL-3	3010	40	R-4M	XIV		XIX	0.1	III/3	82	2350
Romulan	TNG	RIL-4	3010	46	R-5M-1	XVI		XX	0.1	III/3	83	2352
Romulan	TNG	RIM-1	4922	60	R-6M	XVII		XX	0.1	III/2	98	2345
Romulan	TNG	RIM-2	4922	62	R-5M	XVIII		XX	0.1	III/2	144	2348
Romulan	TNG	RIM-3	4922	65	R-6M	XIX		XX	0.1	III/2	145	2356
Romulan	TNG	RIN-1	3720	46	R-5M	XIII		XVI	0.1	III/3	89	2353
Romulan	TNG	RIN-2	3720	49	R-4M	XIV		XVIII	0.1	III/3	82	2355
Romulan	TNG	RIN-3	3720	54	R-6M	XV		XX	0.1	III/2	78	2361
Romulan	TNG	RIO-1	5170	56	R-5M-1	XVI		XIX	0.1	III/2	88	2358
Romulan	TNG	RIO-2	5170	68	R-6M-1	XVII		XX	0.1	III/2	105	2367
Romulan	TNG	RIP-1	5288	67	R-5M	XVII		XX	0.1	III/2	101	2362
Romulan	TNG	RIP-2	5288	70	R-6M-1	XVIII		XX	0.1	III/1	115	2370
Tellarite	TOS	TEIA-1	85	1	TCS-1	I		IV	0.1	RRR/90	2	2231
Tellarite	TOS	TEIA-2	85	3	TCS-2	I		IV	0.1	RRR/87	6	2233
Tellarite	TOS	TEIA-3	85	5	TCS-3	III		IX	0.1	RRR/80	11	2237
Tellarite	TOS	TEIB-1	170	2	TCS-1	II		III	0.1	RRR/91	4	2232
Tellarite	TOS	TEIB-2	170	6	TCS-3	IV		VIII	0.1	RRR/83	11	2235
Tellarite	TOS	TEIB-3	170	10	TCS-4	VI		XII	0.1	RRR/50	17	2246
Tellarite	TOS	TEIC-1	686	4	TCS-3	IV		XII	0.1	RRR/89	6	2239
Tellarite	TOS	TEIC-2	68	8	TCS-5	V		XIII	0.1	RRR/63	15	2248
Tellarite	TOS	TEIC-3	686	12	TCS-5	VII		XIV	0.1	RRR/42	19	2254
Tellarite	TOS	TEIC-4	686	18	TCS-7	IX		XVII	0.1	RRR/28	41	2267
Tellarite	TOS	TEID-1	599	7	TCS-4	III		XI	0.1	RRR/71	13	2248
Tellarite	TOS	TEID-2	599	11	TCS-6	VIII		XII	0.1	RRR/45	22	2261
Tellarite	TOS	TEID-3	599	20	TCS-7	XI		XVI	0.1	RRR/25	40	2273
Tellarite	TNG	TIEF-1	960	35	TCS-7	XIII		XV	0.1	RRR/19	53	2340
Tellarite	TNG	TIEF-2	960	36	TCS-7	XIV		XVI	0.1	RRR/17	54	2342
Tellarite	TNG	TIEF-3	960	38	TCS-7	XV		XVII	0.1	RRR/14	57	2344
Tellarite	TNG	TIEF-4	960	40	TCS-7	XIV		XVIII	0.1	RRR/11	60	2346
Tellarite	TNG	TIEF-5	960	41	TCS-9	XV		XVIII	0.1	RRR/10	62	2348
Tellarite	TNG	TIEF-6	960	42	TCS-9	XVI		XIX	0.1	RRR/9	63	2350
Tellarite	TNG	TIEF-7	960	43	TCS-9	XVII		XX	0.1	RRR/8	64	2352
Tellarite	TNG	TIEF-8	960	44	TCS-9	XV		XIX	0.1	RRR/7	66	2354
Tellarite	TNG	TIEF-9	960	46	TCS-9	XVII		XX	0.1	RRR/5	69	2356
Tellarite	TNG	TIEF-10	960	48	TCS-9	XVIII		XX	0.1	RRR/4	72	2358
Tholian	TOS	TIA-1	125	1	TC-1	I		I	0.1	RRR/15	2	2234
Tholian	TOS	TIA-2	125	2	TC-1	II		III	0.1	RRR/15	5	2236
Tholian	TOS	TIA-3	125	3	TC-1	II		IV	0.1	RRR/15	6	2240
Tholian	TOS	TIB-1	188	1	TC-1	I		III	0.1	RRR/13	2	2235
Tholian	TOS	TIB-2	188	3	TC-2	I		IV	0.1	RRR/12	5	2241
Tholian	TOS	TIB-3	188	5	TC-2	II		VII	0.1	RRR/10	8	2243
Tholian	TOS	TIC-1	350	4	TC-1	II		IV	0.1	RRR/11	5	2239
Tholian	TOS	TIC-2	350	8	TC-2	III		VIII	0.1	RRR/8	7	2251
Tholian	TOS	TIC-3	350	12	TC-3	IV		IX	0.1	RRR/6	10	2253
Tholian	TOS	TID-1	488	5	TC-2	II		VI	0.1	RRR/9	7	2242
Tholian	TOS	TID-2	488	10	TC-2	IV		VIII	0.1	RRR/7	9	2249
Tholian	TOS	TID-3	488	15	TC-3	V		X	0.1	RRR/3	16	2255
Tholian	TOS	TIE-1	550	10	TC-3	V		IX	0.1	RRR/6	10	2250
Tholian	TOS	TIE-2	550	18	TC-3	VI		XI	0.1	RRR/3	18	2261
Tholian	TOS	TIE-3	550	20	TC-5	VII		XII	0.1	RRR/1	30	2263
Tholian	TOS	TIF-1	790	13	TC-2	III		VII	0.1	RRR/5	14	2257
Tholian	TOS	TIF-2	790	15	TC-5	V		VIII	0.1	RRR/2	17	2257
Tholian	TOS	TIF-3	790	23	TC-5A	VI		XII	0.1	RRR/1	36	2268
Tholian	TOS	TIG-1	1020	25	TC-4	VII		XII	0.1	RRR/1	41	2271
Tholian	TOS	TIG-2	1020	30	TC-5	VIII		XIII	0.1	III/1	60	2276
Tholian	TOS	TIG-3	1020	45	TC-6	IX		XVII	0.1	III/1	82	2284
Tholian	TNG	TIH-1	425	16	TC-2	II		VI	0.1	RRR/4	19	2338
Tholian	TNG	TIH-2	425	19	TC-2	III		VIII	0.1	RRR/2	28	2343
Tholian	TNG	TIJ-1	326	13	TC-2	II		VII	0.1	RRR/5	15	2342
Tholian	TNG	TIJ-2	326	14	TC-2	IV		IX	0.1	RRR/3	16	2344
Tholian	TNG	TIJ-3	326	17	TC-3	V		X	0.1	RRR/2	19	2348
Tholian	TNG	TIK-1	198	9	TC-1	II		V	0.1	RRR/11	11	2345
Tholian	TNG	TIK-2	198	10	TC-2	II		VI	0.1	RRR/6	12	2349
Tholian	TNG	TIK-3	198	13	TC-2	III		VII	0.1	RRR/5	15	2354
Tholian	TNG	TIL-1	615	22	TC-3	VI		XI	0.1	RRR/1	29	2350
Tholian	TNG	TIL-2	615	24	TC-4	VII		XII	0.1	RRR/1	34	2353
Tholian	TNG	TIL-3	615	28	TC-4	VIII		XIII	0.1	RRR/1	38	2356
Tholian	TNG	TIM-1	510	23	TC-3	VI		X	0.1	RRR/1	37	2352
Tholian	TNG	TIM-2	510	29	TC-5	IX		XIV	0.1	RRR/1	40	2357
Tholian	TNG	TIM-3	510	31	TC-4	X		XVII	0.1	III/1	63	2359
Vulcan	TOS	VIA-1	96	1	VMC-1	I		II	0.1	RRR/98	3	2235
Vulcan	TOS	VIA-2	96	2	VMC-1	I		III	0.1	RRR/91	4	2235
Vulcan	TOS	VIA-3	96	3	VMC-2	II		IV	0.1	RRR/89	8	2236
Vulcan	TOS	VIB-1	259	1	VMC-1	III		V	0.1	RRR/96	3	2236
Vulcan	TOS	VIB-2	259	3	VMC-2	III		VI	0.1	RRR/87	7	2237
Vulcan	TOS	VIB-3	259	4	VMC-2	III		VII	0.1	RRR/85	6	2240
Vulcan	TOS	VIC-1	343	1	VMC-2	III		VII	0.1	RRR.96	3	2237
Vulcan	TOS	VIC-2	343	2	VMC-2	II		IV	0.1	RRR/90	5	2241
Vulcan	TOS	VIC-3	343	4	VMC-2	IV		VII	0.1	RRR/88	8	2242
Vulcan	TOS	VIC-4	343	6	VMC-2	VII		XII	0.1	RRR/79	9	2246
Vulcan	TOS	VID-1	340	2	VMC-2	II		V	0.1	RRR/85	4	2243
Vulcan	TOS	VID-2	340	4	VMC-2	VIII		XIII	0.1	RRR/76	8	2248
Vulcan	TOS	VID-3	340	8	VMC-4	VI		XIII	0.1	RRR/61	17	2252
Vulcan	TOS	VIE-1	500	3	VMC-2	V		X	0.1	RRR/72	7	2245
Vulcan	TOS	VIE-2	500	6	VMC-2	IX		XV	0.1	RRR/75	9	2250
Vulcan	TOS	VIE-3	500	10	VMC-5	VIII		XIV	0.1	RRR/57	23	2255
Vulcan	TOS	VIE-4	500	12	VMC-4	VIII		XIII	0.1	RRR/49	19	2259
Vulcan	TOS	VIF-1	1255	7	VMC-3	VIII		XVII	0.1	RRR/60	13	2248
Vulcan	TOS	VIF-2	1255	15	VMC-6	IX		XVIII	0.1	RRR/44	29	2254
Vulcan	TOS	VIF-3	1255	18	VMC-6	X		XVIII	0.1	RRR/39	32	2262
Vulcan	TOS	VIF-4	1255	20	VMC-6	XI		XVI	0.1	RRR/25	34	2264
Vulcan	TOS	VIG-1	2307	16	VMC-5	VIII		XIV	0.1	RRR/30	22	2259
Vulcan	TOS	VIG-2	2307	20	VMC-6	XI		XVII	0.1	RRR/24	31	2263
Vulcan	TOS	VIG-3	2307	24	VMC-7	XI		XVIII	0.1	RRR/21	42	2269
Vulcan	TNG	VIG-4	2307	28	VMC-9	XII		XIX	0.1	RRR/18	57	2339
Vulcan	TNG	VIG-5	2307	30	VMC-9	XIII		XX	0.1	RRR/17	53	2345

